AQCC,Name,X,Y,date,pm25,pm10,o3,no2,so2,co
4,"Tehran Rose park, Iran",524223.0001,3955132,1/3/2016,29,22,27,57,19,34
4,"Tehran Rose park, Iran",524223.0001,3955132,8/6/2015,83,37,55,44,18,20
4,"Tehran Rose park, Iran",524223.0001,3955132,8/7/2015,96,38,44,47,21,28
4,"Tehran Rose park, Iran",524223.0001,3955132,8/8/2015,84,53,37,49,22,20
4,"Tehran Rose park, Iran",524223.0001,3955132,8/9/2015,91,122,44,64,23,21
4,"Tehran Rose park, Iran",524223.0001,3955132,8/10/2015,102,61,44,57,23,18
4,"Tehran Rose park, Iran",524223.0001,3955132,8/11/2015,91,45,52,50,24,26
4,"Tehran Rose park, Iran",524223.0001,3955132,8/12/2015,74,50,60,55,20,27
4,"Tehran Rose park, Iran",524223.0001,3955132,8/13/2015,79,45,60,59,20,19
4,"Tehran Rose park, Iran",524223.0001,3955132,8/14/2015,99,40,68,51,20,32
4,"Tehran Rose park, Iran",524223.0001,3955132,8/15/2015,100,39,124,58,21,26
4,"Tehran Rose park, Iran",524223.0001,3955132,8/16/2015,102,37,123,48,20,25
4,"Tehran Rose park, Iran",524223.0001,3955132,8/17/2015,95,41,134,74,20,24
4,"Tehran Rose park, Iran",524223.0001,3955132,8/18/2015,102,45,62,74,20,27
4,"Tehran Rose park, Iran",524223.0001,3955132,8/19/2015,99,43,85,54,19,34
4,"Tehran Rose park, Iran",524223.0001,3955132,8/20/2015,75,42,79,58,21,34
4,"Tehran Rose park, Iran",524223.0001,3955132,8/21/2015,74,57,78,53,22,39
4,"Tehran Rose park, Iran",524223.0001,3955132,8/22/2015,105,64,67,49,21,31
4,"Tehran Rose park, Iran",524223.0001,3955132,8/23/2015,114,,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,8/25/2015,104,83,100,39,17,31
4,"Tehran Rose park, Iran",524223.0001,3955132,8/26/2015,120,63,59,46,19,32
4,"Tehran Rose park, Iran",524223.0001,3955132,8/27/2015,111,56,61,43,18,29
4,"Tehran Rose park, Iran",524223.0001,3955132,8/28/2015,94,42,77,44,17,32
4,"Tehran Rose park, Iran",524223.0001,3955132,8/29/2015,87,41,68,39,19,30
4,"Tehran Rose park, Iran",524223.0001,3955132,8/30/2015,83,56,32,37,21,35
4,"Tehran Rose park, Iran",524223.0001,3955132,8/31/2015,93,319,32,34,19,29
4,"Tehran Rose park, Iran",524223.0001,3955132,9/1/2015,154,70,28,23,16,20
4,"Tehran Rose park, Iran",524223.0001,3955132,9/2/2015,96,57,33,25,23,57
4,"Tehran Rose park, Iran",524223.0001,3955132,9/3/2015,92,54,33,33,,70
4,"Tehran Rose park, Iran",524223.0001,3955132,9/4/2015,92,48,43,29,,64
4,"Tehran Rose park, Iran",524223.0001,3955132,9/5/2015,81,51,,31,,49
4,"Tehran Rose park, Iran",524223.0001,3955132,9/6/2015,71,,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,4/1/2015,23,18,38,36,16,18
4,"Tehran Rose park, Iran",524223.0001,3955132,4/2/2015,33,28,,39,16,25
4,"Tehran Rose park, Iran",524223.0001,3955132,4/3/2015,51,22,36,35,17,18
4,"Tehran Rose park, Iran",524223.0001,3955132,4/4/2015,39,20,33,37,19,20
4,"Tehran Rose park, Iran",524223.0001,3955132,4/5/2015,31,25,37,36,21,19
4,"Tehran Rose park, Iran",524223.0001,3955132,4/6/2015,36,36,37,50,25,21
4,"Tehran Rose park, Iran",524223.0001,3955132,4/7/2015,50,30,33,35,18,20
4,"Tehran Rose park, Iran",524223.0001,3955132,4/8/2015,37,33,39,39,17,21
4,"Tehran Rose park, Iran",524223.0001,3955132,4/9/2015,46,41,,43,18,24
4,"Tehran Rose park, Iran",524223.0001,3955132,4/10/2015,55,40,,47,,19
4,"Tehran Rose park, Iran",524223.0001,3955132,4/11/2015,84,27,26,49,16,26
4,"Tehran Rose park, Iran",524223.0001,3955132,4/12/2015,72,38,43,48,16,26
4,"Tehran Rose park, Iran",524223.0001,3955132,4/13/2015,73,39,47,34,15,18
4,"Tehran Rose park, Iran",524223.0001,3955132,4/14/2015,63,18,45,20,15,16
4,"Tehran Rose park, Iran",524223.0001,3955132,4/15/2015,34,21,,40,15,16
4,"Tehran Rose park, Iran",524223.0001,3955132,4/16/2015,34,58,42,53,18,33
4,"Tehran Rose park, Iran",524223.0001,3955132,4/17/2015,114,66,46,41,16,20
4,"Tehran Rose park, Iran",524223.0001,3955132,4/18/2015,122,45,53,39,17,17
4,"Tehran Rose park, Iran",524223.0001,3955132,4/19/2015,90,26,46,39,17,20
4,"Tehran Rose park, Iran",524223.0001,3955132,4/20/2015,49,32,39,36,16,27
4,"Tehran Rose park, Iran",524223.0001,3955132,4/21/2015,59,56,36,46,19,23
4,"Tehran Rose park, Iran",524223.0001,3955132,4/22/2015,97,73,41,35,18,16
4,"Tehran Rose park, Iran",524223.0001,3955132,4/23/2015,123,60,40,43,19,28
4,"Tehran Rose park, Iran",524223.0001,3955132,4/24/2015,110,,,,,15
4,"Tehran Rose park, Iran",524223.0001,3955132,4/26/2015,53,32,36,53,18,23
4,"Tehran Rose park, Iran",524223.0001,3955132,4/27/2015,59,31,41,52,18,19
4,"Tehran Rose park, Iran",524223.0001,3955132,4/28/2015,57,42,44,45,18,20
4,"Tehran Rose park, Iran",524223.0001,3955132,4/29/2015,70,51,45,49,20,21
4,"Tehran Rose park, Iran",524223.0001,3955132,4/30/2015,84,58,38,52,18,20
4,"Tehran Rose park, Iran",524223.0001,3955132,5/1/2015,101,56,39,29,16,14
4,"Tehran Rose park, Iran",524223.0001,3955132,5/2/2015,97,48,38,31,17,18
4,"Tehran Rose park, Iran",524223.0001,3955132,5/3/2015,83,27,,35,17,17
4,"Tehran Rose park, Iran",524223.0001,3955132,5/4/2015,54,26,41,53,18,20
4,"Tehran Rose park, Iran",524223.0001,3955132,5/5/2015,35,,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,5/8/2015,50,24,37,41,,25
4,"Tehran Rose park, Iran",524223.0001,3955132,5/9/2015,50,34,34,38,,22
4,"Tehran Rose park, Iran",524223.0001,3955132,5/10/2015,61,35,35,31,,22
4,"Tehran Rose park, Iran",524223.0001,3955132,5/11/2015,78,33,36,32,,20
4,"Tehran Rose park, Iran",524223.0001,3955132,5/12/2015,61,39,37,36,,20
4,"Tehran Rose park, Iran",524223.0001,3955132,5/13/2015,71,45,29,39,,22
4,"Tehran Rose park, Iran",524223.0001,3955132,5/14/2015,79,61,28,32,,23
4,"Tehran Rose park, Iran",524223.0001,3955132,5/15/2015,111,50,41,21,,15
4,"Tehran Rose park, Iran",524223.0001,3955132,5/16/2015,86,27,42,33,,16
4,"Tehran Rose park, Iran",524223.0001,3955132,5/17/2015,46,38,42,48,,20
4,"Tehran Rose park, Iran",524223.0001,3955132,5/18/2015,61,28,35,37,,21
4,"Tehran Rose park, Iran",524223.0001,3955132,5/19/2015,52,33,34,39,,21
4,"Tehran Rose park, Iran",524223.0001,3955132,5/20/2015,64,53,38,38,,23
4,"Tehran Rose park, Iran",524223.0001,3955132,5/21/2015,82,50,46,40,,20
4,"Tehran Rose park, Iran",524223.0001,3955132,5/22/2015,70,49,47,40,,19
4,"Tehran Rose park, Iran",524223.0001,3955132,5/23/2015,76,40,31,40,19,21
4,"Tehran Rose park, Iran",524223.0001,3955132,5/24/2015,103,38,36,38,19,20
4,"Tehran Rose park, Iran",524223.0001,3955132,5/25/2015,83,36,36,38,17,19
4,"Tehran Rose park, Iran",524223.0001,3955132,5/26/2015,67,34,41,27,17,18
4,"Tehran Rose park, Iran",524223.0001,3955132,5/27/2015,55,45,32,34,18,18
4,"Tehran Rose park, Iran",524223.0001,3955132,5/28/2015,68,65,35,29,18,17
4,"Tehran Rose park, Iran",524223.0001,3955132,5/29/2015,99,82,31,25,16,18
4,"Tehran Rose park, Iran",524223.0001,3955132,5/30/2015,136,42,31,24,16,13
4,"Tehran Rose park, Iran",524223.0001,3955132,5/31/2015,79,44,39,26,18,14
4,"Tehran Rose park, Iran",524223.0001,3955132,6/1/2015,91,52,41,36,19,19
4,"Tehran Rose park, Iran",524223.0001,3955132,6/2/2015,107,60,27,32,18,19
4,"Tehran Rose park, Iran",524223.0001,3955132,6/3/2015,93,51,30,25,18,13
4,"Tehran Rose park, Iran",524223.0001,3955132,6/4/2015,83,41,33,29,17,25
4,"Tehran Rose park, Iran",524223.0001,3955132,6/5/2015,73,41,29,31,15,25
4,"Tehran Rose park, Iran",524223.0001,3955132,6/6/2015,68,43,26,36,18,23
4,"Tehran Rose park, Iran",524223.0001,3955132,6/7/2015,77,115,27,34,17,18
4,"Tehran Rose park, Iran",524223.0001,3955132,6/8/2015,136,67,37,37,20,28
4,"Tehran Rose park, Iran",524223.0001,3955132,6/9/2015,104,69,28,31,18,23
4,"Tehran Rose park, Iran",524223.0001,3955132,6/10/2015,98,58,37,30,17,17
4,"Tehran Rose park, Iran",524223.0001,3955132,6/11/2015,74,48,33,31,18,21
4,"Tehran Rose park, Iran",524223.0001,3955132,6/12/2015,70,46,47,31,17,24
4,"Tehran Rose park, Iran",524223.0001,3955132,6/13/2015,72,97,49,36,19,23
4,"Tehran Rose park, Iran",524223.0001,3955132,6/14/2015,128,108,40,41,21,
4,"Tehran Rose park, Iran",524223.0001,3955132,6/15/2015,137,,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,2/7/2015,62,51,22,106,40,31
4,"Tehran Rose park, Iran",524223.0001,3955132,2/8/2015,82,51,22,98,37,41
4,"Tehran Rose park, Iran",524223.0001,3955132,2/9/2015,70,68,18,91,34,25
4,"Tehran Rose park, Iran",524223.0001,3955132,2/10/2015,101,43,22,66,22,35
4,"Tehran Rose park, Iran",524223.0001,3955132,2/11/2015,71,37,24,42,15,28
4,"Tehran Rose park, Iran",524223.0001,3955132,2/12/2015,61,58,39,43,15,24
4,"Tehran Rose park, Iran",524223.0001,3955132,2/13/2015,79,65,39,73,19,26
4,"Tehran Rose park, Iran",524223.0001,3955132,2/14/2015,83,78,32,67,20,28
4,"Tehran Rose park, Iran",524223.0001,3955132,2/15/2015,106,58,32,48,20,24
4,"Tehran Rose park, Iran",524223.0001,3955132,2/16/2015,77,55,29,66,18,28
4,"Tehran Rose park, Iran",524223.0001,3955132,2/17/2015,93,62,31,69,20,25
4,"Tehran Rose park, Iran",524223.0001,3955132,2/18/2015,92,35,31,46,17,22
4,"Tehran Rose park, Iran",524223.0001,3955132,2/19/2015,66,31,25,44,17,20
4,"Tehran Rose park, Iran",524223.0001,3955132,2/20/2015,81,29,27,46,16,26
4,"Tehran Rose park, Iran",524223.0001,3955132,2/21/2015,69,48,27,45,14,26
4,"Tehran Rose park, Iran",524223.0001,3955132,2/22/2015,81,53,24,49,16,24
4,"Tehran Rose park, Iran",524223.0001,3955132,2/23/2015,89,63,24,62,21,32
4,"Tehran Rose park, Iran",524223.0001,3955132,2/24/2015,93,62,18,62,26,24
4,"Tehran Rose park, Iran",524223.0001,3955132,2/25/2015,94,55,14,63,23,24
4,"Tehran Rose park, Iran",524223.0001,3955132,2/26/2015,97,54,24,55,20,23
4,"Tehran Rose park, Iran",524223.0001,3955132,2/27/2015,98,53,26,55,24,20
4,"Tehran Rose park, Iran",524223.0001,3955132,2/28/2015,102,66,38,83,24,26
4,"Tehran Rose park, Iran",524223.0001,3955132,3/1/2015,127,55,37,84,25,25
4,"Tehran Rose park, Iran",524223.0001,3955132,3/2/2015,90,40,35,61,23,21
4,"Tehran Rose park, Iran",524223.0001,3955132,3/3/2015,67,25,34,44,17,21
4,"Tehran Rose park, Iran",524223.0001,3955132,3/4/2015,42,20,30,44,16,20
4,"Tehran Rose park, Iran",524223.0001,3955132,3/5/2015,35,37,30,34,16,19
4,"Tehran Rose park, Iran",524223.0001,3955132,3/6/2015,40,58,28,61,22,21
4,"Tehran Rose park, Iran",524223.0001,3955132,3/7/2015,64,60,19,59,28,25
4,"Tehran Rose park, Iran",524223.0001,3955132,3/8/2015,101,65,30,57,26,29
4,"Tehran Rose park, Iran",524223.0001,3955132,3/9/2015,104,155,30,42,19,26
4,"Tehran Rose park, Iran",524223.0001,3955132,3/10/2015,123,62,22,44,19,25
4,"Tehran Rose park, Iran",524223.0001,3955132,3/11/2015,97,67,24,53,35,22
4,"Tehran Rose park, Iran",524223.0001,3955132,3/12/2015,124,69,32,64,32,22
4,"Tehran Rose park, Iran",524223.0001,3955132,3/13/2015,133,56,32,71,27,30
4,"Tehran Rose park, Iran",524223.0001,3955132,3/14/2015,103,59,31,66,25,29
4,"Tehran Rose park, Iran",524223.0001,3955132,3/15/2015,105,34,33,48,22,19
4,"Tehran Rose park, Iran",524223.0001,3955132,3/16/2015,67,30,35,39,19,21
4,"Tehran Rose park, Iran",524223.0001,3955132,3/17/2015,61,42,34,36,22,20
4,"Tehran Rose park, Iran",524223.0001,3955132,3/18/2015,80,39,33,42,22,19
4,"Tehran Rose park, Iran",524223.0001,3955132,3/19/2015,68,36,29,41,19,20
4,"Tehran Rose park, Iran",524223.0001,3955132,3/20/2015,78,31,32,38,20,26
4,"Tehran Rose park, Iran",524223.0001,3955132,3/21/2015,57,32,33,40,21,17
4,"Tehran Rose park, Iran",524223.0001,3955132,3/22/2015,54,14,40,32,17,18
4,"Tehran Rose park, Iran",524223.0001,3955132,3/23/2015,41,15,36,28,14,17
4,"Tehran Rose park, Iran",524223.0001,3955132,3/24/2015,31,27,31,36,22,21
4,"Tehran Rose park, Iran",524223.0001,3955132,3/25/2015,56,21,37,23,16,13
4,"Tehran Rose park, Iran",524223.0001,3955132,3/26/2015,43,20,35,27,17,20
4,"Tehran Rose park, Iran",524223.0001,3955132,3/27/2015,53,24,36,31,16,20
4,"Tehran Rose park, Iran",524223.0001,3955132,3/28/2015,52,24,32,31,17,18
4,"Tehran Rose park, Iran",524223.0001,3955132,3/29/2015,42,22,34,33,18,23
4,"Tehran Rose park, Iran",524223.0001,3955132,3/30/2015,46,25,41,31,15,25
4,"Tehran Rose park, Iran",524223.0001,3955132,3/31/2015,48,17,37,24,16,15
4,"Tehran Rose park, Iran",524223.0001,3955132,12/31/2017,,95,6,,12,31
4,"Tehran Rose park, Iran",524223.0001,3955132,1/13/2018,,68,5,,21,18
4,"Tehran Rose park, Iran",524223.0001,3955132,1/19/2018,,38,5,,2,20
4,"Tehran Rose park, Iran",524223.0001,3955132,4/5/2017,,21,,,4,12
4,"Tehran Rose park, Iran",524223.0001,3955132,1/14/2017,,56,,,15,26
4,"Tehran Rose park, Iran",524223.0001,3955132,10/18/2016,,79,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/19/2016,,68,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/20/2016,,73,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/21/2016,,70,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/22/2016,,62,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/23/2016,,59,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/24/2016,,61,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/25/2016,,53,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/26/2016,,44,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/27/2016,,56,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/28/2016,,65,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/29/2016,,68,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/30/2016,,67,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,10/31/2016,,70,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,11/1/2016,,61,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,11/2/2016,,73,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,11/3/2016,,62,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,11/4/2016,,55,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,11/5/2016,,64,,,9,31
4,"Tehran Rose park, Iran",524223.0001,3955132,11/6/2016,,61,,,8,32
4,"Tehran Rose park, Iran",524223.0001,3955132,11/7/2016,,50,,,8,33
4,"Tehran Rose park, Iran",524223.0001,3955132,11/8/2016,,46,,,8,33
4,"Tehran Rose park, Iran",524223.0001,3955132,8/5/2016,,50,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,8/30/2016,,59,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,8/31/2016,,67,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/1/2016,,63,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/6/2016,,65,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/8/2016,,65,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/10/2016,,65,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/11/2016,,64,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/14/2016,,64,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/15/2016,,69,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/16/2016,,60,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/17/2016,,57,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/18/2016,,42,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/19/2016,,49,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/20/2016,,52,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/21/2016,,55,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/22/2016,,53,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/23/2016,,53,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/24/2016,,60,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/25/2016,,56,,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,5/6/2016,,23,36,75,,
4,"Tehran Rose park, Iran",524223.0001,3955132,2/24/2016,,26,29,,,20
4,"Tehran Rose park, Iran",524223.0001,3955132,3/12/2016,,38,25,47,,25
4,"Tehran Rose park, Iran",524223.0001,3955132,3/13/2016,,43,25,33,,25
4,"Tehran Rose park, Iran",524223.0001,3955132,3/14/2016,,46,22,45,3,30
4,"Tehran Rose park, Iran",524223.0001,3955132,3/15/2016,,105,14,34,,23
4,"Tehran Rose park, Iran",524223.0001,3955132,10/15/2015,,60,,,,30
4,"Tehran Rose park, Iran",524223.0001,3955132,10/16/2015,,57,,,,34
4,"Tehran Rose park, Iran",524223.0001,3955132,10/17/2015,,76,19,40,,32
4,"Tehran Rose park, Iran",524223.0001,3955132,10/31/2015,,36,29,34,,27
4,"Tehran Rose park, Iran",524223.0001,3955132,11/5/2015,,65,26,56,,32
4,"Tehran Rose park, Iran",524223.0001,3955132,11/8/2015,,73,29,52,,28
4,"Tehran Rose park, Iran",524223.0001,3955132,11/9/2015,,58,,,,37
4,"Tehran Rose park, Iran",524223.0001,3955132,11/10/2015,,33,32,,19,41
4,"Tehran Rose park, Iran",524223.0001,3955132,11/11/2015,,29,39,,,36
4,"Tehran Rose park, Iran",524223.0001,3955132,11/12/2015,,16,31,,17,24
4,"Tehran Rose park, Iran",524223.0001,3955132,11/14/2015,,45,17,,,52
4,"Tehran Rose park, Iran",524223.0001,3955132,12/9/2015,,91,,,19,39
4,"Tehran Rose park, Iran",524223.0001,3955132,12/22/2015,,58,,,25,
4,"Tehran Rose park, Iran",524223.0001,3955132,8/5/2015,,33,53,34,20,16
4,"Tehran Rose park, Iran",524223.0001,3955132,8/24/2015,,57,58,45,19,32
4,"Tehran Rose park, Iran",524223.0001,3955132,4/25/2015,,31,45,37,16,21
4,"Tehran Rose park, Iran",524223.0001,3955132,5/7/2015,,31,,34,,23
4,"Tehran Rose park, Iran",524223.0001,3955132,2/6/2015,,35,23,104,37,24
4,"Tehran Rose park, Iran",524223.0001,3955132,3/3/2018,,,16,,,
4,"Tehran Rose park, Iran",524223.0001,3955132,9/19/2017,,,23,,,28
4,"Tehran Rose park, Iran",524223.0001,3955132,10/30/2015,,,29,36,,
4,"Tehran Rose park, Iran",524223.0001,3955132,12/16/2015,,,13,113,16,34
4,"Tehran Rose park, Iran",524223.0001,3955132,12/14/2015,,,,92,16,31
4,"Tehran Rose park, Iran",524223.0001,3955132,12/15/2015,,,,102,13,20
4,"Tehran Rose park, Iran",524223.0001,3955132,12/17/2015,,,,104,22,36
4,"Tehran Rose park, Iran",524223.0001,3955132,12/19/2015,,,,99,21,
4,"Tehran Rose park, Iran",524223.0001,3955132,12/20/2015,,,,,20,
4,"Tehran Rose park, Iran",524223.0001,3955132,12/21/2015,,,,,15,
4,"Tehran Rose park, Iran",524223.0001,3955132,1/1/2016,,,,,21,
4,"Tehran Rose park, Iran",524223.0001,3955132,2/2/2017,,,,,,24
4,"Tehran Rose park, Iran",524223.0001,3955132,2/5/2017,,,,,,50
8,"Tehran Setad, Iran",538996.0001,3953764,10/1/2024,97,,73,50,11,46
8,"Tehran Setad, Iran",538996.0001,3953764,10/2/2024,98,62,55,36,13,62
8,"Tehran Setad, Iran",538996.0001,3953764,10/3/2024,80,56,55,36,10,22
8,"Tehran Setad, Iran",538996.0001,3953764,10/4/2024,79,,,,,
8,"Tehran Setad, Iran",538996.0001,3953764,10/6/2024,64,50,,88,19,57
8,"Tehran Setad, Iran",538996.0001,3953764,10/7/2024,71,59,,,16,54
8,"Tehran Setad, Iran",538996.0001,3953764,10/8/2024,82,65,58,,16,75
8,"Tehran Setad, Iran",538996.0001,3953764,10/9/2024,97,60,57,,11,49
8,"Tehran Setad, Iran",538996.0001,3953764,10/10/2024,83,59,53,,15,66
8,"Tehran Setad, Iran",538996.0001,3953764,10/11/2024,75,54,,,10,67
8,"Tehran Setad, Iran",538996.0001,3953764,10/12/2024,70,62,,,10,52
8,"Tehran Setad, Iran",538996.0001,3953764,10/13/2024,76,,,,,
8,"Tehran Setad, Iran",538996.0001,3953764,10/15/2024,97,71,,,21,54
8,"Tehran Setad, Iran",538996.0001,3953764,10/16/2024,96,71,,,35,57
8,"Tehran Setad, Iran",538996.0001,3953764,10/17/2024,108,67,,,16,74
8,"Tehran Setad, Iran",538996.0001,3953764,10/18/2024,99,55,,,10,40
8,"Tehran Setad, Iran",538996.0001,3953764,10/19/2024,72,45,,49,10,14
8,"Tehran Setad, Iran",538996.0001,3953764,10/20/2024,54,45,,82,13,40
8,"Tehran Setad, Iran",538996.0001,3953764,10/21/2024,51,,,,,
8,"Tehran Setad, Iran",538996.0001,3953764,7/2/2024,75,,,46,8,
